,auc,auc_control,auc_control_norm,auc_gp,auc_gp_control,auc_norm,average_angle,average_angle_control,average_angle_rel,average_angle_rel_control,delta_log_likelihood,drug,gp_deriv,gp_deriv_control,kl,kl_p_cvsc,kl_p_value,mRECIST,num_mCR,num_mPD,num_mPR,num_mSD,number_replicates,number_replicates_control,perc_mCR,perc_mPD,perc_mPR,perc_mSD,perc_true_credible_intervals,response_angle,response_angle_control,response_angle_rel,response_angle_rel_control,tgi,tumour_type
P42*C3,0:0_1:0_2:0_3:0_4:0_5:0_6:0_7:0_8:0_9:0,0:0_1:0_2:0_3:0_4:0_5:0_6:0_7:0_8:0_9:0_10:0_11:0,0:0_1:0_2:0_3:0_4:0_5:0_6:0_7:0_8:0_9:0_10:0_11:0,0.6175360585418861,0.8210586687022395,0:0_1:0_2:0_3:0_4:0_5:0_6:0_7:0_8:0_9:0,-1.3075979979837382,-1.284992402131054,-0.013810061199812394,-0.013960575768877884,-1.39240111707295e-06,C3,0.02890092546725322,0.027289835097999555,0.1232329852682576,0.886019160751017,0.8994791666666667,0:mCR_1:mCR_2:mCR_3:mCR_4:mCR_5:mCR_6:mCR_7:mCR_8:mCR_9:mCR,10,0,0,0,10,12,1.0,0.0,0.0,0.0,100.0,0:-1.3136163405682943_1:-1.222917211426063_2:-1.126555892977062_3:-1.2416866063083172_4:-1.3121035082673476_5:-1.2042571153613286_6:-1.0495607020767208_7:-1.3343507352612525_8:-1.4351651477344276_9:-1.403473932707422,0:0.1702432172117561_1:0.7833320506349299_2:0.6023748466816193_3:0.3162353348633959_4:0.3076442252062877_5:0.6039829782529978_6:0.3801063842446823_7:0.8222199598474885_8:0.34487092554492177_9:0.1436430089935782_10:0.7385944672029245_11:0.7657701690670704,0:-0.014117964224167022_1:-0.013444609526901036_2:-0.013721983504248868_3:-0.01410309521218827_4:-0.014367720151882563_5:-0.013447474378251643_6:-0.013437017462921086_7:-0.013660085996053652_8:-0.013412466842764472_9:-0.014241538450787685,0:0.0010488538954043925_1:0.006630237654412536_2:0.0033299095614187963_3:0.0012532222272704492_4:0.0024630334593183645_5:0.0021049389289904906_6:0.0013212164351711572_7:0.0032463542331057607_8:0.0017687170336125955_9:0.0005071499398922938_10:0.00436276802621237_11:0.002704620255764084,-0.2836712340915104,no_tumour_type
P42*C4,0:0_1:0_2:0_3:0_4:0_5:0_6:0_7:0_8:0_9:0_10:0_11:0_12:0_13:0,0:0_1:0_2:0_3:0_4:0_5:0_6:0_7:0_8:0_9:0_10:0_11:0,0:0_1:0_2:0_3:0_4:0_5:0_6:0_7:0_8:0_9:0_10:0_11:0,0.1660014573114371,0.8210586687022395,0:0_1:0_2:0_3:0_4:0_5:0_6:0_7:0_8:0_9:0_10:0_11:0_12:0_13:0,-0.29595803673213883,-1.284992402131054,-0.0051171721925418545,-0.013960575768877884,977.0193038604566,C4,0.006868274566905089,0.027289835097999555,1.416934601252197,0.46490258015441566,0.46197916666666666,0:mPR_1:mSD_2:mSD_3:mPR_4:mPR_5:mPR_6:mPR_7:mPR_8:mPR_9:mPR_10:mPR_11:mSD_12:mSD_13:mPR,0,0,10,4,14,12,0.0,0.0,0.7142857142857143,0.2857142857142857,68.42105263157895,0:-0.30610939283431526_1:0.2053263694680694_2:0.45693349387538085_3:-0.5897543425362632_4:-0.3174251477724743_5:-0.2696583245903413_6:-0.24888779385388213_7:-0.6827793220746192_8:-0.39231238830296566_9:-0.5129903604505142_10:-0.5375201172672271_11:-0.04502227381548847_12:-0.34201146695302825_13:-0.32497098158502197,0:0.1702432172117561_1:0.7833320506349299_2:0.6023748466816193_3:0.3162353348633959_4:0.3076442252062877_5:0.6039829782529978_6:0.3801063842446823_7:0.8222199598474885_8:0.34487092554492177_9:0.1436430089935782_10:0.7385944672029245_11:0.7657701690670704,0:-0.007023062349731919_1:0.0022273901025235557_2:0.0060769994945652946_3:-0.010169860885092892_4:-0.00840221187191125_5:-0.0064126806485630995_6:-0.007541623654270954_7:-0.01022943632092586_8:-0.009339696717167018_9:-0.0072775368446574675_10:-0.009835717068930468_11:-0.002187021689185202_12:-0.0033054814979951216_13:-0.007835082539112559,0:0.0010488538954043925_1:0.006630237654412536_2:0.0033299095614187963_3:0.0012532222272704492_4:0.0024630334593183645_5:0.0021049389289904906_6:0.0013212164351711572_7:0.0032463542331057607_8:0.0017687170336125955_9:0.0005071499398922938_10:0.00436276802621237_11:0.002704620255764084,3.1608503761846882,no_tumour_type
P42*C5,0:0_1:0_2:0_3:0_4:0_5:0_6:0_7:0_8:0_9:0_10:0_11:0_12:0,0:0_1:0_2:0_3:0_4:0_5:0_6:0_7:0_8:0_9:0_10:0_11:0,0:0_1:0_2:0_3:0_4:0_5:0_6:0_7:0_8:0_9:0_10:0_11:0,0.6386377371163774,0.8210586687022395,0:0_1:0_2:0_3:0_4:0_5:0_6:0_7:0_8:0_9:0_10:0_11:0_12:0,-1.3129633898387127,-1.284992402131054,-0.013787230147227726,-0.013960575768877884,-1.0063231457024813e-06,C5,0.030172155610406832,0.027289835097999555,0.5240523785603345,0.720879283620907,0.7067708333333333,0:mCR_1:mCR_2:mCR_3:mCR_4:mCR_5:mCR_6:mCR_7:mCR_8:mCR_9:mCR_10:mCR_11:mCR_12:mCR,13,0,0,0,13,12,1.0,0.0,0.0,0.0,100.0,0:-0.9472363167564215_1:-1.0399012370966907_2:-1.3864494895057906_3:-1.234971820982716_4:-1.2163872046776891_5:-1.1653824936021338_6:-1.329623152456925_7:-1.3081078086351283_8:-1.4366228071092602_9:-1.3015761178743714_10:-1.3084836890772062_11:-1.2053010216613589_12:-1.4431190582160272,0:0.1702432172117561_1:0.7833320506349299_2:0.6023748466816193_3:0.3162353348633959_4:0.3076442252062877_5:0.6039829782529978_6:0.3801063842446823_7:0.8222199598474885_8:0.34487092554492177_9:0.1436430089935782_10:0.7385944672029245_11:0.7657701690670704,0:-0.013777582287665657_1:-0.013243621265388137_2:-0.014269837041103925_3:-0.014105187005721302_4:-0.013430903093823441_5:-0.014051988927837633_6:-0.014274639953779901_7:-0.012871637952227566_8:-0.013520360957297393_9:-0.013832150990182366_10:-0.01372712723259743_11:-0.013928110417742291_12:-0.013971543456826259,0:0.0010488538954043925_1:0.006630237654412536_2:0.0033299095614187963_3:0.0012532222272704492_4:0.0024630334593183645_5:0.0021049389289904906_6:0.0013212164351711572_7:0.0032463542331057607_8:0.0017687170336125955_9:0.0005071499398922938_10:0.00436276802621237_11:0.002704620255764084,-0.3333966808242803,no_tumour_type
P42*C6,0:0_1:0_2:0,0:0_1:0_2:0_3:0_4:0_5:0_6:0_7:0_8:0_9:0_10:0_11:0,0:0_1:0_2:0_3:0_4:0_5:0_6:0_7:0_8:0_9:0_10:0_11:0,0.49656839774656164,0.8210586687022395,0:0_1:0_2:0,-0.6050247274092547,-1.284992402131054,-0.006383348675454902,-0.013960575768877884,358.82917083369455,C6,0.025373092332809676,0.027289835097999555,0.9836303935741282,0.5693896881709137,0.5625,0:mPR_1:mCR_2:mPR,1,0,2,0,3,12,0.3333333333333333,0.0,0.6666666666666666,0.0,100.0,0:-0.36494508614449944_1:-0.3853659508577892_2:-0.9102033035602871,0:0.1702432172117561_1:0.7833320506349299_2:0.6023748466816193_3:0.3162353348633959_4:0.3076442252062877_5:0.6039829782529978_6:0.3801063842446823_7:0.8222199598474885_8:0.34487092554492177_9:0.1436430089935782_10:0.7385944672029245_11:0.7657701690670704,0:-0.0046878077165923016_1:-0.008096592113885536_2:-0.006654034374716923,0:0.0010488538954043925_1:0.006630237654412536_2:0.0033299095614187963_3:0.0012532222272704492_4:0.0024630334593183645_5:0.0021049389289904906_6:0.0013212164351711572_7:0.0032463542331057607_8:0.0017687170336125955_9:0.0005071499398922938_10:0.00436276802621237_11:0.002704620255764084,0.6934861878990859,no_tumour_type
P42*C7,0:0_1:0_2:0_3:0_4:0_5:0,0:0_1:0_2:0_3:0_4:0_5:0_6:0_7:0_8:0_9:0_10:0_11:0,0:0_1:0_2:0_3:0_4:0_5:0_6:0_7:0_8:0_9:0_10:0_11:0,0.6236669597160123,0.8210586687022395,0:0_1:0_2:0_3:0_4:0_5:0,-0.9071657880382451,-1.284992402131054,-0.01420347921714207,-0.013960575768877884,121.54287816357527,C7,0.0319496567814397,0.027289835097999555,0.11604912045958474,0.8887229579638137,0.9052083333333333,0:mCR_1:mCR_2:mCR_3:mCR_4:mCR_5:mCR,6,0,0,0,6,12,1.0,0.0,0.0,0.0,100.0,0:-1.0444812117049673_1:-0.8057755653353544_2:-0.9982352061356744_3:-0.8545227690360707_4:-0.8556247335903792_5:-0.8140037878706454,0:0.1702432172117561_1:0.7833320506349299_2:0.6023748466816193_3:0.3162353348633959_4:0.3076442252062877_5:0.6039829782529978_6:0.3801063842446823_7:0.8222199598474885_8:0.34487092554492177_9:0.1436430089935782_10:0.7385944672029245_11:0.7657701690670704,0:-0.01409600573522076_1:-0.014209254198915484_2:-0.014038706195267594_3:-0.014358636876778614_4:-0.014408631538774452_5:-0.014231734631961835,0:0.0010488538954043925_1:0.006630237654412536_2:0.0033299095614187963_3:0.0012532222272704492_4:0.0024630334593183645_5:0.0021049389289904906_6:0.0013212164351711572_7:0.0032463542331057607_8:0.0017687170336125955_9:0.0005071499398922938_10:0.00436276802621237_11:0.002704620255764084,0.6809688527790757,no_tumour_type
P43*C1,0:-8.522448333333333_1:-14.904233333333336_2:-9.155541666666657_3:-21.22404166666667_4:-18.434504999999998_5:-13.665808333333331_6:-5.979794166666669_7:-28.239241666666665,0:[2.86234333]_1:[10.29900833]_2:[16.30496667]_3:[28.23075833]_4:[11.87998333]_5:[12.94173333],0:[0.04632065]_1:[0.07623645]_2:[0.08945472]_3:[0.11875315]_4:[0.0647659]_5:[0.08182478],0.4462708964134411,0.6161845495304308,0:-0.076757657419019_1:-0.10775075122785663_2:-0.06904617791852892_3:-0.14662428366723929_4:-0.16933734838603273_5:-0.14844483743587475_6:-0.12217091773521024_7:-0.10934472526501897,-0.8208564231499624,0.6392804192958315,-0.006927020549980259,0.005362182700680059,0.4173163099719659,C1,0.02331920509024776,0.014963568222742873,10.416054023362037,0.02924389749543721,0.030208333333333334,0:mCR_1:mCR_2:mPR_3:mSD_4:mCR_5:mSD_6:mCR_7:mCR,5,0,1,2,8,6,0.625,0.0,0.125,0.25,100.0,0:-0.9644411995728097_1:-1.0085721133184489_2:-0.7355568437831029_3:0.7320944052867597_4:-0.9653433659444128_5:0.20472659691341105_6:-0.47004368196752644_7:-1.3139856717723917,0:0.15018705243916475_1:0.6704438782334207_2:0.7353437813293477_3:0.9787370316684709_4:0.7520328050992621_5:0.5568409480350863,0:-0.01178397713455159_1:-0.009687225010878832_2:-0.006130665697669911_3:0.004893089115322713_4:-0.010353516772113651_5:0.0018169958365337941_6:-0.008681653584850782_7:-0.012281873801491846,0:0.002627647165366722_1:0.006618634278009529_2:0.00572444205750746_3:0.007722073085760614_4:0.00569159327614063_5:0.00446163481320968,1.8645366702196942,no_tumour_type
P44*C1,0:-3.5575666666666734_1:0.3863666666666745_2:-11.426599999999999_3:-7.359333333333335,0:[13.41643333]_1:[12.08523333]_2:[18.01733333]_3:[4.38903333],0:[0.0807749]_1:[0.03359578]_2:[0.08351619]_3:[0.03143219],0.19292880559760978,0.5057938257043655,0:-0.02283700027331174_1:0.0018163188707701246_2:-0.05874934683771801_3:-0.059812994157874444,-0.42182604530902473,0.632961344020902,-0.0024937293380640504,0.0036156941703845633,-1.1969138427048165e-06,C1,0.016965228322260877,0.040271469969116826,0.9460411244816912,0.5798589699004817,0.5734375,0:mCR_1:mCR_2:mSD_3:mSD,2,0,0,2,4,4,0.5,0.0,0.0,0.5,100.0,0:-1.2408613882706954_1:-1.3123661924327288_2:1.3077713944321265_3:0.8736771287066233,0:0.9067866106946184_1:1.1548495537698347_2:1.2208780636171417_3:0.8401604664376875,0:-0.018116465420693374_1:-0.017831408798984618_2:0.017505534557177384_3:0.008885367810353009,0:0.008706189924208194_1:0.006621536570899028_2:0.014434361835004933_3:0.008381593800156621,1.212039181125666,no_tumour_type
P45*C1,0:11.01903666666667_1:39.27656666666667_2:27.445208333333337_3:25.724608333333336_4:4.3318666666666745_5:19.735483333333335,0:[31.64930833]_1:[12.25224]_2:[17.56968333]_3:[32.16855]_4:[51.00486667]_5:[17.49915833],0:[0.13300149]_1:[0.1234281]_2:[0.12161309]_3:[0.10201524]_4:[0.17558934]_5:[0.1046738],0.5980376593549522,0.6300464406542612,0:0.11030652896235182_1:0.19150753319842975_2:0.10859597683729881_3:0.11377170097111444_4:0.021911607129223427_5:0.1334696180504814,1.0893733757006214,1.2230316096484477,0.01217878284107296,0.016388286339331867,-2.265261514367012e-06,C1,0.05880191267853538,0.062426667239885984,0.18949351153108374,0.8600048028527459,0.8625,0:mPD_1:mPD_2:mPD_3:mSD_4:mSD_5:mSD,0,3,0,3,6,6,0.0,0.5,0.0,0.5,100.0,0:0.7760375597357017_1:1.3009501195678188_2:1.1769337349834945_3:1.1761668794992555_4:0.3660908774217187_5:1.0383926519052338,0:1.3214999056751957_1:0.8717070356827212_2:1.0787272136488502_3:1.26281540351649_4:1.3533383809414419_5:1.0862193954239125,0:0.01165886982599911_1:0.024018879155641562_2:0.011281317321414333_3:0.012837773182361883_4:0.0020250343901989268_5:0.014300429966604892,0:0.02068885953557578_1:0.014525358513016982_2:0.015716822636300642_3:0.01180698946323919_4:0.02104583754085303_5:0.013739967848596706,0.2805690391155714,no_tumour_type
P45*C2,0:17.019333333333336_1:12.247424999999994_2:14.634958333333337_3:34.41619166666666_4:19.809828333333336_5:13.381491666666664,0:[31.64930833]_1:[12.25224]_2:[17.56968333]_3:[32.16855]_4:[51.00486667]_5:[17.49915833],0:[0.13300149]_1:[0.1234281]_2:[0.12161309]_3:[0.10201524]_4:[0.17558934]_5:[0.1046738],0.5594760878234107,0.6300464406542612,0:0.09715773899080053_1:0.08871679021507718_2:0.06948620044876325_3:0.12230918536289515_4:0.17624140031292634_5:0.05610637345903421,1.0475944950853218,1.2230316096484477,0.010555386857206127,0.016388286339331867,1.59254053296155,C2,0.05556773052857975,0.062426667239885984,0.16314534973258554,0.8705612045624523,0.8760416666666667,0:mSD_1:mSD_2:mSD_3:mSD_4:mPD_5:mSD,0,1,0,5,6,6,0.0,0.16666666666666666,0.0,0.8333333333333334,100.0,0:1.0272660433427712_1:0.8903331630783539_2:0.9801718249865691_3:1.2541313321892276_4:1.074856546213627_5:0.8419331240363604,0:1.3214999056751957_1:0.8717070356827212_2:1.0787272136488502_3:1.26281540351649_4:1.3533383809414419_5:1.0862193954239125,0:0.010996407124584225_1:0.010263367228293704_2:0.007963992883185174_3:0.013287317546999243_4:0.02191343064715037_5:0.005250936157179722,0:0.02068885953557578_1:0.014525358513016982_2:0.015716822636300642_3:0.01180698946323919_4:0.02104583754085303_5:0.013739967848596706,0.28395260841833325,no_tumour_type
P45*C3,0:0_1:0_2:0_3:0_4:0_5:0,0:0_1:0_2:0_3:0_4:0_5:0,0:0_1:0_2:0_3:0_4:0_5:0,0.49316760545079336,0.6300464406542612,0:0_1:0_2:0_3:0_4:0_5:0,0.5027656801072217,1.2230316096484477,0.003329300020815409,0.016388286339331867,1.5889115065949682,C3,0.04853464130421711,0.062426667239885984,0.19142452676722677,0.8592217236957043,0.8614583333333333,0:mSD_1:mSD_2:mSD_3:mCR_4:mSD_5:mPD,1,1,0,4,6,6,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,100.0,0:0.6167005039544012_1:0.6831978153204815_2:1.0831551343540913_3:-1.2872340229271508_4:0.8628936499041643_5:1.136178204263957,0:1.3214999056751957_1:0.8717070356827212_2:1.0787272136488502_3:1.26281540351649_4:1.3533383809414419_5:1.0862193954239125,0:0.005349753834193317_1:0.008783072609496068_2:0.010081319064853543_3:-0.01595801250372129_4:0.007763380983216324_5:0.01009925327970299,0:0.02068885953557578_1:0.014525358513016982_2:0.015716822636300642_3:0.01180698946323919_4:0.02104583754085303_5:0.013739967848596706,0.0880125797627882,no_tumour_type
P46*C0,0:16.05088333333333_1:31.15466666666667_2:43.28819166666665_3:62.457875000000016_4:40.803466666666665_5:82.27419166666668,0:[44.31034167]_1:[245.48291667]_2:[114.977275]_3:[223.135725]_4:[166.1624],0:[0.18194233]_1:[0.47373059]_2:[0.30305196]_3:[0.30186655]_4:[0.28838049],0.12374999684242463,0.5840668665389323,0:0.1005788224626072_1:0.13073336643274766_2:0.14432316626928787_3:0.16285918447998507_4:0.10853676394052683_5:0.17247210633505808,1.2254815487506114,0.9199518111201989,0.011010348074233947,0.005030628185721239,62.56198940512195,C0,0.0032782855399773256,0.016465379943413856,4.160092768542765,0.1583173541162275,0.15833333333333333,0:mSD_1:mSD_2:mSD_3:mSD_4:mSD_5:mSD,0,0,0,6,6,5,0.0,0.0,0.0,1.0,100.0,0:0.9671644991064531_1:1.1091729579919616_2:1.3849525589563554_3:1.3850750511765082_4:1.2800159055667377_5:-0.6523618167132025,0:1.1925019098017573_1:1.4877762581453147_2:1.415125447095782_3:1.4934442478685457_4:1.4736944102303262,0:0.01091345910442345_1:0.00979280745595587_2:0.022725933450236_3:0.019107833433848483_4:0.010793983837369788_5:-0.0021544540637070037,0:0.01526625324868939_1:0.057279608044381404_2:0.027789519686826206_3:0.03469479376022234_4:0.031118913207713154,0.5790945478909155,no_tumour_type
P46*C1,0:186.3234_1:132.72531666666666_2:101.86995_3:97.72423333333333_4:221.0537416666667,0:[44.31034167]_1:[245.48291667]_2:[114.977275]_3:[223.135725]_4:[166.1624],0:[0.18194233]_1:[0.47373059]_2:[0.30305196]_3:[0.30186655]_4:[0.28838049],0.3881553505478233,0.5840668665389323,0:0.37511699889810796_1:0.2762969205615172_2:0.23790456639008856_3:0.33251896495510835_4:0.37807790381703843,0.9586119748191125,0.9199518111201989,0.005782340446608175,0.005030628185721239,0.10558545188985136,C1,0.01604513916876909,0.016465379943413856,0.460843748027888,0.7462078838045468,0.7328125,0:mPD_1:mPD_2:mSD_3:mPD_4:mSD,0,3,0,2,5,5,0.0,0.6,0.0,0.4,100.0,0:1.1390029233124783_1:1.0549148930319456_2:0.2690064978583121_3:0.4193192683765051_4:1.1855130301682977,0:1.1925019098017573_1:1.4877762581453147_2:1.415125447095782_3:1.4934442478685457_4:1.4736944102303262,0:0.009514396095899392_1:0.0065382433735676065_2:0.0009843576116657503_3:0.0029802472602007994_4:0.0081101370627734,0:0.01526625324868939_1:0.057279608044381404_2:0.027789519686826206_3:0.03469479376022234_4:0.031118913207713154,0.09719381638640812,no_tumour_type
P46*C3,0:45.677908333333335_1:10.569975_2:39.42464166666667_3:74.00486666666666_4:51.44497499999997,0:[10.652075]_1:[69.97195833]_2:[30.251425]_3:[8.01495833]_4:[59.364425],0:[0.05793831]_1:[0.22565771]_2:[0.11282613]_3:[0.02298446]_4:[0.13903951],0.02527263701057359,0.5840668665389323,0:0.1453911878465723_1:0.030879704089114994_2:0.1143962262916551_3:0.19536701310754842_4:0.11905012958333547,-1.2427656318629177,0.9199518111201989,-0.010116162735749773,0.005030628185721239,39.431098827878714,C3,-0.0006090286010185369,0.016465379943413856,0.3890327991293091,0.7760318548919329,0.7619791666666667,0:mSD_1:mCR_2:mCR_3:mCR_4:mCR,4,0,0,1,5,5,0.8,0.0,0.0,0.2,100.0,0:-0.11893251047900552_1:-1.341808353375404_2:-1.262316191630608_3:-1.2872595974651921_4:-1.3076323413987094,0:1.1925019098017573_1:1.4877762581453147_2:1.415125447095782_3:1.4934442478685457_4:1.4736944102303262,0:-0.0005014199880591748_1:-0.01306316287992413_2:-0.011435090075236146_3:-0.012740107586575846_4:-0.01086103501390211,0:0.01526625324868939_1:0.057279608044381404_2:0.027789519686826206_3:0.03469479376022234_4:0.031118913207713154,0.4163881688168408,no_tumour_type
P46*C4,0:199.07084166666667_1:140.6209_2:182.01945_3:203.74129166666665_4:159.70146666666665_5:189.38140833333333,0:[44.31034167]_1:[245.48291667]_2:[114.977275]_3:[223.135725]_4:[166.1624],0:[0.18194233]_1:[0.47373059]_2:[0.30305196]_3:[0.30186655]_4:[0.28838049],0.3920285721230475,0.5840668665389323,0:0.3642221907083032_1:0.4156590712850792_2:0.42425295287750076_3:0.3647918253443727_4:0.30069470610822546_5:0.3354305950080815,1.0523124554200463,0.9199518111201989,0.006944450528791507,0.005030628185721239,0.806814585727011,C4,0.01583134214197039,0.016465379943413856,0.18582802086771355,0.8614879226600117,0.8640625,0:mSD_1:mPD_2:mSD_3:mSD_4:mSD_5:mSD,0,1,0,5,6,5,0.0,0.16666666666666666,0.0,0.8333333333333334,100.0,0:1.0446826338624735_1:0.9852480741786052_2:1.170270315033791_3:1.1226508712258394_4:0.9648525413456089_5:0.9509355560565105,0:1.1925019098017573_1:1.4877762581453147_2:1.415125447095782_3:1.4934442478685457_4:1.4736944102303262,0:0.005834315731811902_1:0.010497957310032278_2:0.012505102905426077_3:0.007418151885302664_4:0.0049002756563614695_5:0.004494434615881444,0:0.01526625324868939_1:0.057279608044381404_2:0.027789519686826206_3:0.03469479376022234_4:0.031118913207713154,-0.019355940023118468,no_tumour_type
P46*C5,0:94.681925_1:111.91891666666666_2:44.797508333333326_3:27.805866666666667,0:[21.59295]_1:[135.80805833]_2:[46.196375]_3:[105.21195833]_4:[121.744975],0:[0.10445682]_1:[0.34560658]_2:[0.15873968]_3:[0.18275447]_4:[0.23608183],0.11654214230134213,0.5840668665389323,0:0.2437601752264026_1:0.1808458653329772_2:0.1051682772126564_3:0.19996789365942697,-1.217831065044334,0.9199518111201989,-0.009772499833063044,0.005030628185721239,26.78277702732794,C5,0.00412337411390182,0.016465379943413856,0.4280395876048092,0.7597157816276239,0.7453125,0:mCR_1:mCR_2:mCR_3:mSD,3,0,0,1,4,5,0.75,0.0,0.0,0.25,100.0,0:-1.161519230747792_1:-1.3621642380163599_2:-1.3091060907911736_3:-0.09527524845285627,0:1.1925019098017573_1:1.4877762581453147_2:1.415125447095782_3:1.4934442478685457_4:1.4736944102303262,0:-0.009291872396753328_1:-0.010797481445652252_2:-0.011385857848749457_3:-0.000979157033706479,0:0.01526625324868939_1:0.057279608044381404_2:0.027789519686826206_3:0.03469479376022234_4:0.031118913207713154,0.2616605418766539,no_tumour_type
