Seq.,PDX,TGI,log(kl),KI-histogram,auc,auc_control,auc_control_norm,auc_gp,auc_gp_control,auc_norm,average_angle,average_angle_control,average_angle_rel,average_angle_rel_control,delta_log_likelihood,direction,drug,gp_deriv,gp_deriv_control,kl,kl_p_cvsc,kl_p_value,mRECIST,num_mCR,num_mPD,num_mPR,num_mSD,number_replicates,number_replicates_control,perc_mCR,perc_mPD,perc_mPR,perc_mSD,perc_true_credible_intervals,response_angle,response_angle_control,response_angle_rel,response_angle_rel_control,tumour_type
13,NA,0.241867585,-0.902057086,1.035812863,1:34.2833333333_2:85.4_3:62.4666666667_4:51.6_5:58.5666666667_6:68.2666666667_7:53.4333333333_8:36.5333333333,1:[ 84.93333333]_2:[ 49.2]_3:[ 85.63333333]_4:[ 57.11666667]_5:[ 71.3]_6:[ 35.88333333]_7:[ 93.4]_8:[ 94.61666667],1:[ 0.2274957]_2:[ 0.26092354]_3:[ 0.25759789]_4:[ 0.19373781]_5:[ 0.25708524]_6:[ 0.15868517]_7:[ 0.25301443]_8:[ 0.2665513],0.218820292,0.266074941,1:0.134333193982_2:0.301135525411_3:0.314375489881_4:0.186816361535_5:0.216602790362_6:0.250673972628_7:0.182985093736_8:0.131849995409,1.493170285,1.508845437,0.080745469,0.095666381,0.014084733,0.036837908,NA,0.035994113,0.04943951,0.125297646,1,1,1:mPD_2:mPD_3:mPD_4:mPD_5:mPD_6:mSD_7:mPD_8:mSD,0,6,0,2,8,8,0,0.75,0,0.25,100,1:1.49343762651_2:1.51233279625_3:1.49498735394_4:1.49880053883_5:1.48915714936_6:1.48466140378_7:1.50951220404_8:1.39812540838,1:1.52581494349_2:1.46152547761_3:1.51993780799_4:1.49116837062_5:1.50148454988_6:1.46967061243_7:1.52214267607_8:1.52244036615,1:0.0740082483987_2:0.124971692827_3:0.161131251652_4:0.0838375347497_5:0.076715786685_6:0.0688254470139_7:0.0907944141637_8:0.0274270511917,1:0.102024362798_2:0.0834308249991_3:0.113724807342_4:0.0658617066598_5:0.104757087347_6:0.0745204610799_7:0.102838052467_8:0.109474662657,
29,NA,0.240564354,-0.688971842,0.854352223,1:406.899166667_2:169.715_3:190.920833333,1:[ 397.67833333]_2:[ 162.9725]_3:[ 223.22],1:[ 0.64083343]_2:[ 0.46652676]_3:[ 0.50714182],0.496150642,0.632459548,1:0.643923789003_2:0.438237680673_3:0.478389502525,1.557975271,1.559267172,0.490115809,0.539225426,-8.17E-08,-0.129652603,NA,0.117913415,0.153344788,0.204657733,1,1,1:mPD_2:mPD_3:mPD,0,3,0,0,3,3,0,1,0,0,100,1:1.56259082756_2:1.55381612816_3:1.55201004103,1:1.56316344551_2:1.55125816188_3:1.5579787186,1:0.698352615128_2:0.374181148684_3:0.355375349227,1:0.725450548356_2:0.36416561551_3:0.471953024161,
39,NA,0.237871674,-0.495400097,0.926307529,1:119.25_2:75.9166666667_3:49.5833333333_4:150.083333333,1:[ 227.33333333]_2:[ 106.33333333]_3:[ 144.5]_4:[ 57.33333333],1:[ 0.57054124]_2:[ 0.43009236]_3:[ 0.44027052]_4:[ 0.36775752],0.428307298,0.473041442,1:0.447904806015_2:0.416095214274_3:0.349842999425_4:0.350448697059,1.480836825,1.498825849,0.090436568,0.119519291,0.344123611,0.071894778,NA,0.042075724,0.046958108,0.319594946,1,1,1:mSD_2:mSD_3:mSD_4:mSD,0,0,0,4,4,4,0,0,0,1,100,1:1.49932488351_2:1.44202722871_3:1.40570688512_4:1.5108141188,1:1.52650030345_2:1.4828679255_3:1.51011913061_4:1.37782883705,1:0.122984753186_2:0.0916811623199_3:0.0843373937855_4:0.075204558059,1:0.169278163679_2:0.103696120608_3:0.116214572006_4:0.0638846648424,
50,NA,0.233135656,-0.360990512,2.083811765,1:75.85_2:-3.91666666667_3:43.1666666667_4:22.8333333333_5:25.4166666667_6:105.833333333_7:69.45_8:90.4,1:[ 56.53333333]_2:[ 30.68333333]_3:[ 81.31666667]_4:[ 89.45]_5:[ 143.36666667]_6:[ 55.86666667]_7:[ 86.08333333]_8:[ 82.25],1:[ 0.2614864]_2:[ 0.1488503]_3:[ 0.21957459]_4:[ 0.30884771]_5:[ 0.3395157]_6:[ 0.1932506]_7:[ 0.28002635]_8:[ 0.29622484],0.187461877,0.290421378,1:0.252582358476_2:-0.0287855785169_3:0.14664470233_4:0.121616150666_5:0.157625345752_6:0.302452709712_7:0.221063216017_8:0.290452981175,1.469334148,1.500385178,0.056673083,0.082368199,6.462099093,0.180504151,NA,0.031070742,0.04814219,0.435521389,1,1,1:mSD_2:mSD_3:mSD_4:mSD_5:mSD_6:mSD_7:mSD_8:mPD,0,1,0,7,8,8,0,0.125,0,0.875,100,1:1.48675631011_2:-0.34346142824_3:1.45678373707_4:1.35471527448_5:1.29859035122_6:1.51272061593_7:1.4988124504_8:1.51855448734,1:1.46411869026_2:1.41949259669_3:1.50145140443_4:1.50898375477_5:1.53140709844_6:1.48988053027_7:1.49603793824_8:1.5080684145,1:0.064080074449_2:-0.00241645627019_3:0.0411697618369_4:0.0299623518624_5:0.0273405284636_6:0.0866488541007_7:0.0692291744873_8:0.11970375471,1:0.073399005304_2:0.0417509509784_3:0.0644734942162_4:0.115720450646_5:0.126825760915_6:0.0658487380677_7:0.0701557093979_8:0.104362555224,
46,NA,0.205407634,-0.415141994,2.68068142,1:71.3333333333_2:118.25_3:87.8333333333_4:76.9166666667_5:4.83333333333_6:64.75_7:18.8333333333_8:-44.0,1:[ 32.08333333]_2:[ 46.41666667]_3:[ 58.91666667]_4:[ 87.08333333]_5:[ 55.]_6:[ 33.75]_7:[ 111.75]_8:[ 89.66666667],1:[ 0.17443697]_2:[ 0.11958111]_3:[ 0.27415084]_4:[ 0.27523521]_5:[ 0.20337238]_6:[ 0.22833789]_7:[ 0.29819583]_8:[ 0.30326351],0.140511852,0.221745589,1:0.201573596594_2:0.325026898441_3:0.271806937714_4:0.287993789029_5:0.0310150677866_6:0.290796297095_7:0.170564090031_8:-0.302031141996,1.487329358,1.499437314,0.067050753,0.078433444,-5.68E-07,0.10003031,NA,0.023161366,0.038570858,0.384466059,1,1,1:mPD_2:mPD_3:mPD_4:mPD_5:mSD_6:mSD_7:mPD_8:mPR,0,5,1,2,8,8,0,0.625,0.125,0.25,100,1:1.51488893004_2:1.5298347151_3:1.52403973571_4:1.51630669484_5:1.34086140833_6:1.49487768222_7:1.36020133688_8:-1.45295256779,1:1.45753817981_2:1.49826023315_3:1.49539911008_4:1.52291937973_5:1.51564968809_6:1.45797351869_7:1.52785868162_8:1.51623404074,1:0.0691457192149_2:0.115125851575_3:0.109163132431_4:0.111330119561_5:0.0282847740579_6:0.10156159882_7:0.0556335352526_8:-0.0363912306487,1:0.0660062431217_2:0.049641683846_3:0.103055078398_4:0.10245242642_5:0.0955551163519_6:0.0889146042166_7:0.100419837449_8:0.111182802361,
131,NA,0.203944134,0.43414157,4.105311351,1:336.3025_2:379.76_3:601.44,1:[ 574.6925]_2:[ 540.38833333]_3:[ 466.2175],1:[ 0.62214967]_2:[ 0.64862017]_3:[ 0.5709374],0.549749504,0.647901184,1:0.471732534529_2:0.531844823382_3:0.510374678867,1.557271086,1.559385594,0.226431791,0.333654177,8.679181651,0.201522929,NA,0.076534307,0.091348624,2.717324907,1,1,1:mPD_2:mSD_3:mPD,0,2,0,1,3,3,0,0.666666667,0,0.333333333,71.42857143,1:1.55253631538_2:1.55457097475_3:1.56130976139,1:1.55996778283_2:1.56069429505_3:1.55682439789,1:0.184831341495_2:0.251477545385_3:0.240412987921,1:0.334563502734_2:0.413394783869_3:0.261708863786,
51,NA,0.202639896,-0.355372282,1.072336986,1:124.333333333_2:99.25_3:136.416666667_4:121.583333333_5:181.333333333_6:128.083333333_7:104.416666667_8:120.833333333,1:[ 80.83333333]_2:[ 98.83333333]_3:[ 203.16666667]_4:[ 177.5]_5:[ 146.25]_6:[ 106.83333333]_7:[ 321.83333333]_8:[ 97.58333333],1:[ 0.25289039]_2:[ 0.34120868]_3:[ 0.35064053]_4:[ 0.3756826]_5:[ 0.35606243]_6:[ 0.26507853]_7:[ 0.57597351]_8:[ 0.36082216],0.363353952,0.401668137,1:0.325535390851_2:0.356727004269_3:0.335126203719_4:0.344475840004_5:0.367264368689_6:0.328202707182_7:0.382582190757_8:0.26790719467,1.52999104,1.537111935,0.124950896,0.150267396,0.013908577,0.039297257,NA,0.059901376,0.066241251,0.441192091,1,1,1:mPD_2:mSD_3:mSD_4:mPD_5:mPD_6:mSD_7:mPD_8:mSD,0,4,0,4,8,8,0,0.5,0,0.5,100,1:1.53131009326_2:1.51097223633_3:1.52951919494_4:1.53162413843_5:1.54186387313_6:1.52844065096_7:1.52792005816_8:1.52686982063,1:1.50429367942_2:1.5209702042_3:1.54437573143_4:1.54184123779_5:1.53482076666_6:1.52179334412_7:1.55500896179_8:1.51668411207,1:0.133134344965_2:0.111586406915_3:0.11425252284_4:0.148119228223_5:0.147851164338_6:0.111890081908_7:0.191849657986_8:0.081654920375,1:0.0780433592038_2:0.139323517062_3:0.130195165868_4:0.158504448486_5:0.142252513398_6:0.0826995031562_7:0.374799126252_8:0.144359438866,
81,NA,0.199652792,-0.030090696,2.752269211,1:238.71_2:178.546666667_3:219.791666667_4:145.203333333_5:353.315833333,1:[ 197.82666667]_2:[ 223.34333333]_3:[ 158.225]_4:[ 565.33333333]_5:[ 186.30916667],1:[ 0.60694489]_2:[ 0.65430341]_3:[ 0.58958085]_4:[ 0.80641861]_5:[ 0.53025835],0.439591073,0.516540495,1:0.554218265418_2:0.686617967975_3:0.664763309888_4:0.656709714667_5:0.817846376331,1.463327844,1.500602792,0.080549247,0.121316929,21.58603699,0.276722391,NA,0.033699616,0.03940065,0.933059425,1,1,1:mSD_2:mPD_3:mSD_4:mSD_5:mPD,0,2,0,3,5,5,0,0.4,0,0.6,53.84615385,1:1.47944515259_2:1.44869154791_3:1.46648955846_4:1.36959619611_5:1.49298427894,1:1.46614866696_2:1.49677458287_3:1.48220307564_4:1.52856369273_5:1.49510600104,1:0.0657887966275_2:0.0952770338987_3:0.0793494945233_4:0.0552067769332_5:0.111722581588,1:0.0863703223565_2:0.138840432172_3:0.13872851099_4:0.132575298547_5:0.11057256736,
7,NA,0.194890225,-1.095229404,0.659806792,1:83.9375_2:28.7258333333_3:88.1883333333_4:130.009166667_5:38.525_6:150.4075,1:[ 190.77333333]_2:[ 42.28333333]_3:[ 121.1425]_4:[ 7.34583333]_5:[ 102.0625]_6:[ 123.15083333]_7:[ 162.65583333],1:[ 0.30384038]_2:[ 0.22160686]_3:[ 0.27588644]_4:[ 0.05197416]_5:[ 0.29298134]_6:[ 0.30233112]_7:[ 0.3788981],0.260095677,0.281773772,1:0.198069430047_2:0.115512669862_3:0.296096606698_4:0.258886663474_5:0.199707613806_6:0.421785500336,1.519576615,1.531870276,0.092484395,0.118290753,-1.07E-07,0.088564675,NA,0.050811543,0.054287315,0.080310179,1,1,1:mSD_2:mSD_3:mSD_4:mPD_5:mPD_6:mPD,0,3,0,3,6,7,0,0.5,0,0.5,100,1:1.52226119319_2:1.41609843399_3:1.51706585273_4:1.53671245912_5:1.44126684868_6:1.54176963534,1:1.54942088073_2:1.4719716117_3:1.51208686782_4:1.0307078386_5:1.54041136879_6:1.5408465524_7:1.5444271816,1:0.0675743090425_2:0.0322662615728_3:0.103883396256_4:0.0953531553558_5:0.0566674517675_6:0.243358997768,1:0.119530993415_2:0.08243716824_3:0.0661756529737_4:0.0125826467208_5:0.168804932819_6:0.14913315775_7:0.190747980394,
17,NA,0.188029466,-0.811999383,1.031182804,1:55.5_2:72.5833333333_3:184.166666667_4:89.0833333333_5:80.5_6:97.0833333333_7:71.25_8:231.666666667,1:[ 101.5]_2:[ 179.75]_3:[ 149.66666667]_4:[ 238.25]_5:[ 170.75]_6:[ 62.83333333]_7:[ 178.58333333]_8:[ 138.16666667],1:[ 0.42876092]_2:[ 0.50354526]_3:[ 0.4801949]_4:[ 0.36943005]_5:[ 0.45575239]_6:[ 0.28879783]_7:[ 0.4653862]_8:[ 0.34317332],0.389236026,0.477667165,1:0.158460267546_2:0.225704098259_3:0.531157576779_4:0.267546688779_5:0.288850120768_6:0.396944925202_7:0.345096293978_8:0.544404250654,1.526985307,1.535926304,0.143717279,0.18144652,0.929903509,0.086583077,NA,0.064125904,0.079161515,0.154170264,1,1,1:mPD_2:mSD_3:mPD_4:mPD_5:mPD_6:mPD_7:mPD_8:mPD,0,7,0,1,8,8,0,0.875,0,0.125,100,1:1.49560175298_2:1.502898251_3:1.53804597303_4:1.52985931293_5:1.51706398467_6:1.5101668363_7:1.5082278951_8:1.55019827411,1:1.51308583691_2:1.5408614_3:1.53780680346_4:1.54935675279_5:1.53902976201_6:1.50088176986_7:1.53971558741_8:1.52876177089,1:0.05283427996_2:0.0737620040936_3:0.249077210801_4:0.127133234739_5:0.121716727917_6:0.147333682599_7:0.161456132443_8:0.335978698133,1:0.168091243009_2:0.26719087751_3:0.255511570242_4:0.152219795709_5:0.221104011345_6:0.120430152966_7:0.205896771226_8:0.121948247009,
37,NA,0.148946655,-0.506420426,1.35833983,1:288.833333333_2:376.75_3:266.416666667_4:649.083333333_5:343.0_6:268.0_7:228.5_8:293.333333333,1:[ 267.5]_2:[ 325.5]_3:[ 438.33333333]_4:[ 606.58333333]_5:[ 498.16666667]_6:[ 398.83333333]_7:[ 422.41666667]_8:[ 408.91666667],1:[ 0.53733637]_2:[ 0.53203548]_3:[ 0.68147878]_4:[ 0.71745646]_5:[ 0.65298341]_6:[ 0.75451146]_7:[ 0.57291887]_8:[ 0.62197356],0.654130486,0.695438403,1:0.498134614741_2:0.548739619094_3:0.514106262618_4:0.717065585428_5:0.653123398384_6:0.528768614046_7:0.566390813468_8:0.552621156152,1.555597835,1.558642756,0.338088969,0.416470366,4.45820544,0.18352589,NA,0.107769094,0.111770609,0.311587175,1,1,1:mSD_2:mSD_3:mPD_4:mSD_5:mPD_6:mSD_7:mSD_8:mPD,0,3,0,5,8,8,0,0.375,0,0.625,100,1:1.55545906449_2:1.55553549489_3:1.55258842118_4:1.56266490002_5:1.5576595995_6:1.55001232916_7:1.54520569257_8:1.55242426707,1:1.55193326677_2:1.55523494483_3:1.5567696056_4:1.56326304146_5:1.56170093916_6:1.55697614109_7:1.55803867426_8:1.55768073791,1:0.283227225888_2:0.281005967347_3:0.273174895614_4:0.549069419055_5:0.49501289902_6:0.243071199907_7:0.294073789834_8:0.286114074001,1:0.314411561409_2:0.290417245513_3:0.390866632383_4:0.597673381231_5:0.515585960485_6:0.594573089748_7:0.31939455984_8:0.357656156916,
5,NA,0.134601057,-1.260148816,0.674742838,1:74.0833333333_2:188.9375_3:45.8716666667,1:[ 173.37416667]_2:[ 67.11416667]_3:[ 96.00916667],1:[ 0.53671726]_2:[ 0.32708729]_3:[ 0.40476109],0.404132236,0.429360932,1:0.346440989355_2:0.5548274303_3:0.285459739273,1.523901074,1.529263824,0.208876794,0.234132027,0.011821163,0.107571593,NA,0.065717004,0.070036513,0.05493526,1,1,1:mPD_2:mPD_3:mPD,0,3,0,0,3,3,0,1,0,0,100,1:1.51225222762_2:1.54376641133_3:1.46989281358,1:1.54354627889_2:1.51786522945_3:1.51072953921,1:0.160124503799_2:0.349544185276_3:0.10417114453,1:0.356848105253_2:0.186226175373_3:0.158408969269,
64,NA,0.123779501,-0.204452214,2.155845421,1:160.583333333_2:132.5_3:275.416666667_4:267.833333333_5:186.666666667_6:192.583333333_7:280.333333333_8:310.916666667,1:[ 247.5]_2:[ 386.75]_3:[ 282.91666667]_4:[ 513.16666667]_5:[ 247.25]_6:[ 502.]_7:[ 443.58333333]_8:[ 357.08333333],1:[ 0.52059693]_2:[ 0.69115038]_3:[ 0.61036846]_4:[ 0.6671627]_5:[ 0.41207891]_6:[ 0.69645125]_7:[ 0.72394655]_8:[ 0.63191042],0.542724588,0.678341088,1:0.378631426895_2:0.356172606207_3:0.538467996935_4:0.628620956526_5:0.506520805886_6:0.47523750984_7:0.496052501611_8:0.62070804345,1.555627714,1.55912425,0.35605641,0.45244543,-2.83E-06,0.229393891,NA,0.08746274,0.113336134,0.624522063,1,1,1:mPD_2:mPD_3:mPD_4:mPD_5:mPD_6:mPD_7:mPD_8:mPD,0,8,0,0,8,8,0,1,0,0,100,1:1.55549780694_2:1.54393386268_3:1.54633830541_4:1.55023308768_5:1.55804287673_6:1.55899823478_7:1.55405580235_8:1.56189920943,1:1.55573539024_2:1.56162737404_3:1.5562439161_4:1.55924206813_5:1.55556847643_6:1.56210112895_7:1.56231703641_8:1.56002712585,1:0.28390670435_2:0.191467696957_3:0.222120071588_4:0.343364223186_5:0.498599530969_6:0.455548227069_7:0.269784748616_8:0.636700338351,1:0.364511835545_2:0.638302859039_3:0.434659100464_4:0.412068393609_5:0.249220644603_6:0.556178357061_7:0.693066192092_8:0.531313164018,
10,NA,0.123207949,-0.946764563,0.694100547,1:156.416666667_2:94.5_3:274.583333333_4:144.916666667_5:208.583333333_6:239.666666667_7:169.75_8:284.833333333,1:[ 283.16666667]_2:[ 154.]_3:[ 251.58333333]_4:[ 210.66666667]_5:[ 292.91666667]_6:[ 158.16666667]_7:[ 268.75]_8:[ 80.],1:[ 0.52011279]_2:[ 0.28946273]_3:[ 0.41191155]_4:[ 0.56657409]_5:[ 0.48588561]_6:[ 0.48147341]_7:[ 0.48378133]_8:[ 0.2101649],0.369169187,0.361588915,1:0.341622044668_2:0.205018469189_3:0.514068717069_4:0.501985187344_5:0.496888007793_6:0.446200578465_7:0.374846260788_8:0.423299845772,1.545841228,1.548667384,0.174222831,0.196895896,0.368719539,0.081355078,NA,0.060305157,0.061142346,0.113040856,1,1,1:mPD_2:mPD_3:mPD_4:mPD_5:mPD_6:mPD_7:mSD_8:mPD,0,7,0,1,8,8,0,0.875,0,0.125,100,1:1.54089106887_2:1.53440845949_3:1.55040481286_4:1.53511248481_5:1.54988847667_6:1.5496143796_7:1.54064576456_8:1.55241055781,1:1.55317843655_2:1.54196379336_3:1.55143849079_4:1.5446496655_5:1.55523226388_6:1.53782586542_7:1.55315923301_8:1.53618862322,1:0.130858023793_2:0.0838079929297_3:0.234775542161_4:0.238929644743_5:0.288730519019_6:0.195790941832_7:0.154426465143_8:0.174769248565,1:0.275196950412_2:0.104060800608_3:0.183060732764_4:0.296857773632_5:0.264715927754_6:0.222515876285_7:0.244741507545_8:0.103898041345,
56,NA,0.119579193,-0.298579417,1.643925532,1:87.3333333333_2:284.166666667_3:319.583333333_4:174.0_5:205.666666667,1:[ 141.75]_2:[ 221.5]_3:[ 331.]_4:[ 115.91666667]_5:[ 202.]_6:[ 276.16666667]_7:[ 96.75]_8:[ 293.83333333],1:[ 0.48851471]_2:[ 0.45405306]_3:[ 0.54490652]_4:[ 0.3461707]_5:[ 0.53345828]_6:[ 0.56754044]_7:[ 0.39302782]_8:[ 0.58358518],0.52554655,0.588212843,1:0.323797303437_2:0.473062215121_3:0.520894023635_4:0.358494844981_5:0.370048833165,1.419316879,1.546758442,0.029211069,0.248197335,259.8021814,0.26979409,NA,0.057099786,0.067554038,0.502829308,1,1,1:mSD_2:mPD_3:mPD_4:mSD_5:mSD,0,2,0,3,5,8,0,0.4,0,0.6,100,1:1.16698262418_2:1.47852024819_3:1.48005807506_4:1.27902700663_5:1.38390837543,1:1.53550880479_2:1.54949101613_3:1.55630828522_4:1.52565927784_5:1.54452085712_6:1.55161636115_7:1.5267412626_8:1.55209470857,1:0.0177276768185_2:0.0421869418753_3:0.0492446737242_4:0.0135339388119_5:0.0200289811766,1:0.245618774406_2:0.210166147953_3:0.307936265341_4:0.125136464855_5:0.261804426807_6:0.3113334556_7:0.191505883574_8:0.311587475342,
76,NA,0.107726392,-0.064763085,1.588586033,1:60.7333333333_2:60.1333333333_3:133.416666667_4:184.333333333_5:44.8166666667_6:139.816666667_7:88.8833333333_8:22.0333333333,1:[ 53.93333333]_2:[ 152.66666667]_3:[ 202.7]_4:[ 130.5]_5:[ 65.46666667]_6:[ 84.8]_7:[ 29.55]_8:[ 87.45],1:[ 0.26798245]_2:[ 0.33032523]_3:[ 0.49355042]_4:[ 0.47066582]_5:[ 0.14930882]_6:[ 0.3222706]_7:[ 0.09127911]_8:[ 0.30054281],0.304342314,0.350106613,1:0.282833660416_2:0.20146551903_3:0.285622857475_4:0.310544612627_5:0.200529288232_6:0.349837854332_7:0.293641339214_8:0.184454895947,1.515278038,1.518928213,0.098950663,0.106976113,0.182900991,0.072533649,NA,0.050097932,0.057650858,0.861463566,1,1,1:mPD_2:mSD_3:mPD_4:mPD_5:mPD_6:mPD_7:mPD_8:mSD,0,6,0,2,8,8,0,0.75,0,0.25,100,1:1.49054193766_2:1.4857217203_3:1.53432718989_4:1.54393182563_5:1.47969395056_6:1.52812333591_7:1.51139572779_8:1.32491149745,1:1.47407029559_2:1.53627062175_3:1.5415690846_4:1.53351470271_5:1.51671085133_6:1.50188348083_7:1.43197803396_8:1.49797715338,1:0.103245037056_2:0.0555164340715_3:0.108337201076_4:0.125489272743_5:0.0753486513055_6:0.120755721428_7:0.10946293121_8:0.0491535952575,1:0.0917613709481_2:0.134475166868_3:0.224199171047_4:0.308951561622_5:0.0600943962284_6:0.111842208681_7:0.0275212389137_8:0.0764338521783,
32,NA,0.101244813,-0.545767158,1.112166935,1:99.75_2:48.5333333333_3:44.65_4:68.2666666667_5:32.5333333333,1:[ 40.08333333]_2:[ 29.81666667]_3:[ 111.43333333]_4:[ 47.38333333]_5:[ 61.41666667],1:[ 0.1606411]_2:[ 0.13496269]_3:[ 0.35370858]_4:[ 0.14011725]_5:[ 0.28991772],0.229361895,0.214549998,1:0.333578509552_2:0.234790708563_3:0.174840618689_4:0.225401191317_5:0.156324398064,1.406537185,1.441950399,0.034187861,0.042805199,2.532584774,0.135201362,NA,0.028122854,0.026656743,0.284598654,1,1,1:mSD_2:mSD_3:mSD_4:mSD_5:mSD,0,0,0,5,5,5,0,0,0,1,100,1:1.47292990143_2:1.39015897453_3:1.3892093851_4:1.42316591373_5:1.16596760944,1:1.4136188589_2:1.3964305191_3:1.48881887509_4:1.41349924683_5:1.44838680717,1:0.0544134305832_2:0.0396575284219_3:0.0326012682152_4:0.0284854719175_5:0.0151529949056,1:0.0384551555117_2:0.0331856443034_3:0.068270914466_4:0.0244326489306_5:0.0624452856434,
3,NA,0.095834289,-1.612688791,0.544382289,1:251.516666667_2:295.2925_3:353.041666667_4:208.430833333_5:279.253333333,1:[ 335.45833333]_2:[ 132.26083333]_3:[ 527.60416667]_4:[ 461.355]_5:[ 136.08333333],1:[ 0.5452572]_2:[ 0.49870617]_3:[ 0.77738451]_4:[ 0.63245536]_5:[ 0.48806216],0.583103227,0.561660624,1:0.473390841342_2:0.658465659646_3:0.603181861074_4:0.706345878197_5:0.600908939042,1.525127146,1.533552401,0.160392588,0.191958389,-1.98E-10,0.063061509,NA,0.048236605,0.046294197,0.024395583,1,1,1:mSD_2:mPD_3:mPD_4:mPD_5:mSD,0,3,0,2,5,5,0,0.6,0,0.4,100,1:1.52154649524_2:1.53281770271_3:1.53127199409_4:1.5031878778_5:1.52685802227,1:1.53554677419_2:1.48558526983_3:1.54922336386_4:1.54202972506_5:1.49416169027,1:0.0930610777412_2:0.254591636519_3:0.154033173213_4:0.231789506138_5:0.170239496523,1:0.146966710649_2:0.127531331172_3:0.366044215183_4:0.179239758265_5:0.136437525263,
47,NA,0.079019541,-0.413962095,2.014417597,1:249.666666667_2:107.083333333_3:101.583333333_4:168.5,1:[ 329.58333333]_2:[ 176.16666667]_3:[ 115.16666667]_4:[ 233.16666667],1:[ 0.59132059]_2:[ 0.58169721]_3:[ 0.46687264]_4:[ 0.56349406],0.60826206,0.579077649,1:0.532219110866_2:0.401212267731_3:0.406571969113_4:0.587996865954,1.540121305,1.542856167,0.263092324,0.288648557,-4.60E-07,0.169606673,NA,0.08583793,0.086056695,0.385512003,1,1,1:mPD_2:mPD_3:mPD_4:mPD,0,4,0,0,4,4,0,1,0,0,100,1:1.55028377138_2:1.5299010226_3:1.52444333311_4:1.54272752092,1:1.55496516737_2:1.5401210937_3:1.5264728752_4:1.54689608098,1:0.290577361558_2:0.200911116001_3:0.183749566196_4:0.396801470216,1:0.373856203249_2:0.337051842266_3:0.228384200576_4:0.309097671689,
22,NA,0.078853325,-0.753633946,0.721177773,1:274.801666667_2:182.005_3:121.22_4:359.468333333_5:241.385,1:[ 303.79916667]_2:[ 290.3875]_3:[ 125.10916667]_4:[ 271.98583333]_5:[ 268.60583333],1:[ 0.51723104]_2:[ 0.7024674]_3:[ 0.43480003]_4:[ 0.76189119]_5:[ 0.72461646],0.523755591,0.513913467,1:0.628414069775_2:0.479246316715_3:0.53288458748_4:0.771458603965_5:0.686177085609,1.515061069,1.517558747,0.15082141,0.145852959,-1.94E-07,0.031162058,NA,0.039988437,0.039171268,0.176346179,1,1,1:mSD_2:mPD_3:mPD_4:mPD_5:mSD,0,3,0,2,5,5,0,0.6,0,0.4,100,1:1.52014210144_2:1.50782363329_3:1.47438953544_4:1.53401982697_5:1.5103141481,1:1.52041291939_2:1.52755460592_3:1.48300234332_4:1.51179749113_5:1.52657079584,1:0.142450388591_2:0.101466615213_3:0.121682485708_4:0.234122516945_5:0.167155821021,1:0.0890046493252_2:0.215263107959_3:0.0895490246478_4:0.19342987344_5:0.226907934657,
80,NA,0.074364558,-0.032103865,3.811853151,1:249.591666667_2:402.525_3:69.0583333333_4:153.058333333_5:226.625,1:[ 464.575]_2:[ 244.775]_3:[ 127.88333333]_4:[ 134.46666667]_5:[ 411.56666667],1:[ 0.66563767]_2:[ 0.7004532]_3:[ 0.4487568]_4:[ 0.44063057]_5:[ 0.8924053],0.449990146,0.654993067,1:0.571027169662_2:0.749332290588_3:0.0215852604838_4:0.522936672218_5:0.385539638329,1.528145133,1.536397649,0.207172468,0.252651527,14.79565375,0.378501011,NA,0.02525574,0.064753378,0.928744244,1,1,1:mPD_2:mSD_3:mSD_4:mPD_5:mSD,0,2,0,3,5,5,0,0.4,0,0.6,100,1:1.53463053258_2:1.53928354718_3:1.51147439891_4:1.51371340508_5:1.52819845511,1:1.54656376403_2:1.53463553436_3:1.5225567382_4:1.5310890016_5:1.53803337812,1:0.215766378896_2:0.337143827312_3:0.120287926285_4:0.21200943268_5:0.192760798982,1:0.269275209253_2:0.303384739158_3:0.223099332815_4:0.199800432254_5:0.271985850775,
23,NA,0.074176457,-0.737981956,1.319043149,1:129.583333333_2:87.25_3:425.083333333_4:131.666666667_5:125.583333333_6:142.75,1:[ 150.66666667]_2:[ 156.75]_3:[ 143.58333333]_4:[ 189.25]_5:[ 117.25]_6:[ 243.5],1:[ 0.45653515]_2:[ 0.52374072]_3:[ 0.37243239]_4:[ 0.44041841]_5:[ 0.44892452]_6:[ 0.44221418],0.42415816,0.479937611,1:0.419566483686_2:0.395494164642_3:0.558643107457_4:0.358567508614_5:0.478222058186_6:0.421137467615,1.537954345,1.538599073,0.185350237,0.189547428,-1.19E-07,-0.009210098,NA,0.069693242,0.07889803,0.182817617,1,1,1:mPD_2:mPD_3:mPD_4:mPD_5:mPD_6:mPD,0,6,0,0,6,6,0,1,0,0,100,1:1.52820867966_2:1.51868553388_3:1.55598239325_4:1.52478541281_5:1.52555114244_6:1.53594728871,1:1.5365363087_2:1.53641138239_3:1.53949336547_4:1.53946351663_5:1.52889150263_6:1.54601745865,1:0.159368359402_2:0.16953981827_3:0.250315786359_4:0.11263908704_5:0.205425972291_6:0.184146903637,1:0.204049998672_2:0.265288102243_3:0.163982687045_4:0.167232797321_5:0.209809342911_6:0.174405147843,
